Taxon,UTM10x10,UTM1x1,References
Acacia saligna,30STF40,30STF4500,"Enríquez de Salamanca, Á. 2022. Synanthropisation of coastal vegetation in southern Spain. Mediterr. Bot. 92. https://doi.org/10.5209/mbot.78628."
Acacia visco,29SQB67,29SQB6372,"Sánchez-Gullón, E. & Peña Ramos, J. F.(2021) Aportación al conocimiento de especies de acacias naturalizadas en la provincia de Huelva (SW España). Folia Botanica Extremadurensis,  15, 95-105. http://cicytex.juntaex.es/es/descargas/publicaciones-periodicas/83/folia-botanica-extremadurensis"
Acer monpessulanus,30TYM59,30TYM5491,"Arroyo, A. I., Pueyo, Y., Saiz, H., & Alados, C. L. (2021). Plant-plant interactions and local patterns of diversity from semi-arid to subalpine Mediterranean plant communities. Biodiversity and Conservation, 30(12), 3481-3508.. https://doi.org/10.1007/s10531-021-02293-4"
Acer monpessulanus,30TYN76,30TYN7161,"Arroyo, A. I., Pueyo, Y., Saiz, H., & Alados, C. L. (2021). Plant-plant interactions and local patterns of diversity from semi-arid to subalpine Mediterranean plant communities. Biodiversity and Conservation, 30(12), 3481-3508.. https://doi.org/10.1007/s10531-021-02293-4"
Acer monspessulanum,30TVN74,30TVN7945,"Barredo, J. J., & Barredo U. (2002). Aproximación al catálogo florístico de la cuenca del Omecillo, Valderejo y Sobrón. Munibe (Ciencias Naturales-Natur Zientziak), 53, 57-130.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2002057129CN.pdf"
Acer monspessulanum,30TVN85,30TVN8053,"Barredo, J. J., & Barredo U. (2002). Aproximación al catálogo florístico de la cuenca del Omecillo, Valderejo y Sobrón. Munibe (Ciencias Naturales-Natur Zientziak), 53, 57-130.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2002057129CN.pdf"
Acer monspessulanum,30TVN93,30TVN9339,"Barredo, J. J., & Barredo U. (2002). Aproximación al catálogo florístico de la cuenca del Omecillo, Valderejo y Sobrón. Munibe (Ciencias Naturales-Natur Zientziak), 53, 57-130.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2002057129CN.pdf"
Acer monspessulanum,30TWN97,30TWN9670,"Aizpuru, I., Aperribay, J. A., Balda, A., Garin, F., Lorda, M., Olariaga, I., ... & Vivant, J. (2003). Contribuciones al conocimiento de la flora del País Vasco (V). Munibe, 54, 39-74.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2003039074CN.pdf"
Acer monspessulanum,30TXM01,30TXM0318,"Pino Pérez, R., Pino Pérez, J. J. , Silvia Pando, F. J. , & Camaño Portela, J. L.(2021). Asientos Corológicos FBIGA, 2019-2020. Boletín BIGA, (19), 5-77.. https://biga.org/Boletin_BIGA/Boletin_BIGA19/Pino_Asientos_Corologicos_FBIGA_2019-2020_BB19_p5-77.pdf"
Acer monspessulanum,30TXN17,30TXN1273,"Aizpuru, I., Aperribay, J. A., Balda, A., Garin, F., Lorda, M., Olariaga, I., ... & Vivant, J. (2003). Contribuciones al conocimiento de la flora del País Vasco (V). Munibe, 54, 39-74.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2003039074CN.pdf"
Acer monspessulanum,30TXN17,30TXN1275,"Aizpuru, I., Aperribay, J. A., Balda, A., Garin, F., Lorda, M., Olariaga, I., ... & Vivant, J. (2003). Contribuciones al conocimiento de la flora del País Vasco (V). Munibe, 54, 39-74.. https://www.aranzadi.eus/fileadmin/docs/Munibe/2003039074CN.pdf"
Acer negundo,30SXJ96,30SXJ9264,"Herrero-Borgoñón Pérez, J. J. (2021). Adiciones a la flora alóctona valenciana de origen ornamental. Flora Montiberica, (80), 3-9.. http://www.floramontiberica.org/FM/Flora_Montiberica80.pdf"
Acer negundo,30SXJ98,30SXJ9086,"Herrero-Borgoñón Pérez, J. J. (2021). Adiciones a la flora alóctona valenciana de origen ornamental. Flora Montiberica, (80), 3-9.. http://www.floramontiberica.org/FM/Flora_Montiberica80.pdf"
Acer negundo,30SYJ12,30SYJ1420,"Herrero-Borgoñón Pérez, J. J. (2021). Adiciones a la flora alóctona valenciana de origen ornamental. Flora Montiberica, (80), 3-9.. http://www.floramontiberica.org/FM/Flora_Montiberica80.pdf"
