Taxon,UTM10x10,UTM1x1,References
Stipellula capensis,30STJ60,NA,Folia Botanica Extremadurensis
Vulpia myuros,29TPE85,NA,Folia Botanica Extremadurensis
Campanula lusitanica,29SQC40,NA,Folia Botanica Extremadurensis
Sinapis incana,30STH52,NA,Folia Botanica Extremadurensis
Anacamptis morio,29SQC26,NA,Folia Botanica Extremadurensis
Vicia lutea,29SQC43,NA,Folia Botanica Extremadurensis
Anthyllis lotoides,30STH42,NA,Folia Botanica Extremadurensis
Scandix australis,29SNB82,NA,Folia Botanica Extremadurensis
Leontodon longirostris,29SQC26,NA,Folia Botanica Extremadurensis
Lonicera periclymenum,30STK60,NA,Folia Botanica Extremadurensis
Asplenium trichomanes,29SPC79,NA,Folia Botanica Extremadurensis
Galium aparine,30TTK74,NA,Folia Botanica Extremadurensis
Ornithogalum broteroi,29SPD36,NA,Folia Botanica Extremadurensis
Avena sativa,29SQC36,NA,Folia Botanica Extremadurensis
Glandora prostrata,29TQE46,NA,Folia Botanica Extremadurensis
Arrhenatherum elatius,29SPB37,NA,Folia Botanica Extremadurensis
Bellardia trixago,29SPC59,NA,Folia Botanica Extremadurensis
Lavandula stoechas,30STH66,NA,Folia Botanica Extremadurensis
Avena barbata,29SQC41,NA,Folia Botanica Extremadurensis
Leontodon longirostris,29TPE85,NA,Folia Botanica Extremadurensis
Asplenium obovatum,29TQE38,NA,Folia Botanica Extremadurensis
Myosotis ramosissima,29SQD41,NA,Folia Botanica Extremadurensis
Leontodon tuberosus,29SPC94,NA,Folia Botanica Extremadurensis
Taraxacum braun-blanquetii,30TTK66,NA,Folia Botanica Extremadurensis
Lavandula stoechas,30STH67,NA,Folia Botanica Extremadurensis
Leontodon longirostris,29SNB10,NA,Folia Botanica Extremadurensis
Stipellula capensis,30STH75,NA,Folia Botanica Extremadurensis
Ophrys tenthredinifera,30STK70,NA,Folia Botanica Extremadurensis
Ranunculus peltatus,29SPD89,NA,Folia Botanica Extremadurensis
Stipellula parviflora,30SVG82,NA,Folia Botanica Extremadurensis
Anthyllis lotoides,29TQE35,NA,Folia Botanica Extremadurensis
Athyrium felix-femina,30TTK74,NA,Folia Botanica Extremadurensis
Narcissus bulbocodium,30TTK54,NA,Folia Botanica Extremadurensis
Anacamptis morio,29SQD00,NA,Folia Botanica Extremadurensis
Narcissus assoanus,29SQD11,NA,Folia Botanica Extremadurensis
Lavandula stoechas,29SPD70,NA,Folia Botanica Extremadurensis
Moraea sisyrinchium,29SQD11,NA,Folia Botanica Extremadurensis
Bellardia trixago,29SQC19,NA,Folia Botanica Extremadurensis
Poterium sanguisorba,29SQC26,NA,Folia Botanica Extremadurensis
Anacamptis morio,29SPD80,NA,Folia Botanica Extremadurensis
Crepis foetida,29SQD00,NA,Folia Botanica Extremadurensis
Halimium umbellatum,29SNC25,NA,Folia Botanica Extremadurensis
Glandora prostrata,29SNC31,NA,Folia Botanica Extremadurensis
Herniaria lusitanica,30STH42,NA,Folia Botanica Extremadurensis
Festuca durandoi,30STJ97,NA,Folia Botanica Extremadurensis
Cytisus baeticus,29SPC94,NA,Folia Botanica Extremadurensis
Anthyllis lotoides,29SPC29,NA,Folia Botanica Extremadurensis
Cuscuta pentagona,29SQD44,NA,Folia Botanica Extremadurensis
Vulpia bromoides,30STJ83,NA,Folia Botanica Extremadurensis
Ranunculus neapolitanus,30STJ51,NA,Folia Botanica Extremadurensis
Lavandula stoechas,29SNB00,NA,Folia Botanica Extremadurensis
Sesamoides purpurascens,29SQC21,NA,Folia Botanica Extremadurensis
Eleocharis palustris,30STJ51,NA,Folia Botanica Extremadurensis
Hordeum vulgare,29SPC97,NA,Folia Botanica Extremadurensis
Bellis sylvestris,29SPB99,NA,Folia Botanica Extremadurensis
Anthyllis lotoides,29SQC51,NA,Folia Botanica Extremadurensis
Avena barbata,29SPC20,NA,Folia Botanica Extremadurensis
Prunus dulcis,29TQE47,NA,Folia Botanica Extremadurensis
Leontodon tuberosus,30STH67,NA,Folia Botanica Extremadurensis
Pallenis spinosa,30STH58,NA,Folia Botanica Extremadurensis
Cerastium brachypetalum,30STJ98,NA,Folia Botanica Extremadurensis
Hypericum perforatum,29TPE66,NA,Folia Botanica Extremadurensis
Quercus faginea,29SNC58,NA,Folia Botanica Extremadurensis
Platanus hybrida,26SLH56,NA,Folia Botanica Extremadurensis
Sixalix atropurpurea,29SPC72,NA,Folia Botanica Extremadurensis
Allium sativum,29SQD00,NA,Folia Botanica Extremadurensis
Lotus subbiflorus,30TTK75,NA,Folia Botanica Extremadurensis
Juncus tenuis,26SLH76,NA,Folia Botanica Extremadurensis
Thymus mastichina,30TTK55,NA,Folia Botanica Extremadurensis
Poa pratensis,30TTK95,NA,Folia Botanica Extremadurensis
Plantago lagopus,26SLH57,NA,Folia Botanica Extremadurensis
Anthoxanthum odoratum,26SLH76,NA,Folia Botanica Extremadurensis
Centaurea paniculata,30TYL44,NA,Folia Botanica Extremadurensis
Amaranthus hybridus,29SPD51,NA,Folia Botanica Extremadurensis
Anthoxanthum aristatum,30TTK75,NA,Folia Botanica Extremadurensis
Anthoxanthum aristatum,30TTK95,NA,Folia Botanica Extremadurensis
Dryopteris caucasica,30TTK75,NA,Folia Botanica Extremadurensis
Armeria alliacea,29SQC31,NA,Folia Botanica Extremadurensis
Bromus hordeaceus,31TCF26,NA,Folia Botanica Extremadurensis
Galium mollugo,30TTK66,NA,Folia Botanica Extremadurensis
Pedicularis sylvatica,30TTK75,NA,Folia Botanica Extremadurensis
Eragrostis barrelieri,29SQD27,NA,Folia Botanica Extremadurensis
Bromus hordeaceus,30TYN00,NA,Folia Botanica Extremadurensis
