"Taxon","UTM.cell"
"Orchis ustulata","30TXN48"
"Orchis ustulata","30TXN78"
"Orchis ustulata","30TXN97"
"Orchis ustulata","30TXP20"
"Orchis ustulata","30TYN05"
"Orchis ustulata","31TBH00"
"Oreopteris limbosperma","30TXN48"
"Oreopteris limbosperma","30TXN67"
"Oreopteris limbosperma","30TXN77"
"Oreopteris limbosperma","30TXN86"
"Oreopteris limbosperma","30TXP21"
"Oreopteris limbosperma","30TXP80"
"Origanum vulgare virens","30TXP21"
"Origanum vulgare virens","31SDD89"
"Origanum vulgare virens","31TBF90"
"Origanum vulgare virens","31TCG38"
"Origanum vulgare virens","31TDG48"
"Origanum vulgare virens","31TDG52"
"Orlaya daucoides","31TCH12"
"Orlaya daucoides","31TCH13"
"Orlaya daucoides","31TCH22"
"Orlaya daucoides","31TCH23"
"Orlaya daucoides","31TCH72"
"Orlaya daucoides","31TDG59"
"Orlaya grandiflora","30STG34"
"Orlaya grandiflora","30TUL50"
"Orlaya grandiflora","30TUN24"
"Orlaya grandiflora","30TXP20"
"Orlaya grandiflora","31TDG48"
"Ornithogalum concinnum","30TVM61"
"Ornithogalum pyrenaicum pyrenaicum","31TCF99"
"Ornithogalum pyrenaicum pyrenaicum","31TDG00"
"Ornithogalum reverchonii","30STH60"
"Ornithogalum reverchonii","30TTK66"
"Ornithopus compressus","30TXP11"
"Ornithopus compressus","30TXP21"
"Ornithopus compressus","30TXP22"
"Ornithopus compressus","31TCF88"
"Ornithopus compressus","31TCF99"
"Ornithopus compressus","31TDG37"
"Ornithopus compressus","31TDG48"
"Ornithopus compressus","31TDG58"
"Ornithopus compressus","31TDG59"
"Ornithopus compressus","31TDG77"
"Ornithopus compressus","31TDG78"
"Ornithopus compressus","31TDG79"
"Ornithopus perpusillus","30TXM71"
"Ornithopus perpusillus","30TXN48"
"Ornithopus perpusillus","30TXP11"
"Ornithopus perpusillus","30TXP21"
"Ornithopus perpusillus","30TXP22"
"Ornithopus perpusillus","31TCF99"
"Ornithopus perpusillus","31TCH03"
"Ornithopus perpusillus","31TCH04"
"Ornithopus perpusillus","31TCH24"
"Ornithopus perpusillus","31TDG38"
"Ornithopus perpusillus","31TDG47"
"Ornithopus perpusillus","31TDG48"
"Ornithopus perpusillus","31TDG49"
"Ornithopus perpusillus","31TDG59"
"Ornithopus perpusillus","31TDG65"
"Ornithopus perpusillus","31TEG07"
"Ornithopus perpusillus","31TEG17"
"Ornithopus pinnatus","30TXM09"
"Ornithopus pinnatus","30TXP11"
"Ornithopus pinnatus","30TXP21"
"Ornithopus pinnatus","30TXP22"
"Orobanche alba","30TXP11"
"Orobanche alba","31TDG48"
"Orobanche alba","31TDH90"
"Orobanche alba","31TEG17"
"Orobanche alba","31TEG18"
"Orobanche alba","31TEH00"
"Orobanche amethystea","30SOB09"
"Orobanche amethystea","30SPC91"
"Orobanche amethystea","30TSF88"
"Orobanche amethystea","30TSF98"
"Orobanche artemisiae-campestris","29SPC51"
"Orobanche artemisiae-campestris","29SPC62"
"Orobanche artemisiae-campestris","29SPC72"
"Orobanche artemisiae-campestris","29SPD92"
"Orobanche artemisiae-campestris","29TPF99"
"Orobanche artemisiae-campestris","30STE79"
"Orobanche artemisiae-campestris","30SUF37"
"Orobanche artemisiae-campestris","30SUF48"
"Orobanche artemisiae-campestris","30SVG07"
"Orobanche artemisiae-campestris","30SVG15"
"Orobanche artemisiae-campestris","30SVG20"
"Orobanche artemisiae-campestris","30SVG22"
"Orobanche artemisiae-campestris","30SVG23"
"Orobanche artemisiae-campestris","30SVG38"
"Orobanche artemisiae-campestris","30SVG42"
"Orobanche artemisiae-campestris","30SVG50"
"Orobanche artemisiae-campestris","30SVG52"
"Orobanche artemisiae-campestris","30SVG54"
"Orobanche artemisiae-campestris","30SVG55"
"Orobanche artemisiae-campestris","30SVG70"
"Orobanche artemisiae-campestris","30SVH03"
"Orobanche artemisiae-campestris","30SVH44"
"Orobanche artemisiae-campestris","30SWG60"
"Orobanche artemisiae-campestris","30SWG72"
"Orobanche artemisiae-campestris","30SWG75"
"Orobanche artemisiae-campestris","30SWG90"
"Orobanche artemisiae-campestris","30SXH71"
"Orobanche artemisiae-campestris","30SXH72"
"Orobanche artemisiae-campestris","30SXH77"
"Orobanche artemisiae-campestris","30SXH81"
"Orobanche artemisiae-campestris","30SXH83"
"Orobanche artemisiae-campestris","30SXH87"
"Orobanche artemisiae-campestris","30SXH96"
"Orobanche artemisiae-campestris","30SYH05"
"Orobanche artemisiae-campestris","30SYH06"
"Orobanche artemisiae-campestris","30SYH13"
"Orobanche artemisiae-campestris","30SYH14"
"Orobanche artemisiae-campestris","30SYH15"
"Orobanche artemisiae-campestris","30SYH17"
"Orobanche artemisiae-campestris","30SYH18"
"Orobanche artemisiae-campestris","30SYH19"
"Orobanche artemisiae-campestris","30SYH25"
"Orobanche artemisiae-campestris","30SYH39"
"Orobanche artemisiae-campestris","30SYJ05"
"Orobanche artemisiae-campestris","30TTL83"
"Orobanche artemisiae-campestris","30TTL88"
"Orobanche artemisiae-campestris","30TTL97"
"Orobanche artemisiae-campestris","30TUK04"
"Orobanche artemisiae-campestris","30TUL08"
"Orobanche artemisiae-campestris","30TUL18"
"Orobanche artemisiae-campestris","30TUM61"
"Orobanche artemisiae-campestris","30TUM85"
"Orobanche artemisiae-campestris","30TUN49"
"Orobanche artemisiae-campestris","30TVN06"
"Orobanche artemisiae-campestris","30TVN11"
"Orobanche artemisiae-campestris","30TVN12"
"Orobanche artemisiae-campestris","30TVN34"
"Orobanche artemisiae-campestris","30TVN78"
"Orobanche artemisiae-campestris","30TVN95"
"Orobanche artemisiae-campestris","30TVN96"
"Orobanche artemisiae-campestris","30TVP61"
"Orobanche artemisiae-campestris","30TWL45"
"Orobanche artemisiae-campestris","30TWM32"
"Orobanche artemisiae-campestris","30TWM72"
"Orobanche artemisiae-campestris","30TWN03"
"Orobanche artemisiae-campestris","30TWN04"
"Orobanche artemisiae-campestris","30TWN11"
"Orobanche artemisiae-campestris","30TWN13"
"Orobanche artemisiae-campestris","30TWN20"
"Orobanche artemisiae-campestris","30TWN23"
"Orobanche artemisiae-campestris","30TWN24"
"Orobanche artemisiae-campestris","30TWN30"
"Orobanche artemisiae-campestris","30TWN31"
"Orobanche artemisiae-campestris","30TWN35"
"Orobanche artemisiae-campestris","30TWN69"
"Orobanche artemisiae-campestris","30TWN83"
"Orobanche artemisiae-campestris","30TWN93"
"Orobanche artemisiae-campestris","30TWN94"
"Orobanche artemisiae-campestris","30TWN95"
"Orobanche artemisiae-campestris","30TWP00"
"Orobanche artemisiae-campestris","30TWP30"
"Orobanche artemisiae-campestris","30TXK37"
"Orobanche artemisiae-campestris","30TXK94"
"Orobanche artemisiae-campestris","30TXL71"
"Orobanche artemisiae-campestris","30TXL73"
"Orobanche artemisiae-campestris","30TXL82"
"Orobanche artemisiae-campestris","30TXN42"
"Orobanche artemisiae-campestris","30TXP11"
"Orobanche artemisiae-campestris","30TXP12"
"Orobanche artemisiae-campestris","30TYK13"
"Orobanche artemisiae-campestris","30TYK23"
"Orobanche artemisiae-campestris","30TYK28"
"Orobanche artemisiae-campestris","30TYL43"
"Orobanche artemisiae-campestris","30TYL44"
"Orobanche artemisiae-campestris","31SBC59"
"Orobanche artemisiae-campestris","31TBE77"
"Orobanche artemisiae-campestris","31TBG64"
"Orobanche artemisiae-campestris","31TBG65"
"Orobanche artemisiae-campestris","31TBH61"
"Orobanche artemisiae-campestris","31TBH80"
"Orobanche artemisiae-campestris","31TCF89"
"Orobanche artemisiae-campestris","31TCF99"
"Orobanche artemisiae-campestris","31TCG09"
"Orobanche artemisiae-campestris","31TCG23"
"Orobanche artemisiae-campestris","31TCG35"
"Orobanche artemisiae-campestris","31TCG69"
"Orobanche artemisiae-campestris","31TCG90"
"Orobanche artemisiae-campestris","31TCG97"
"Orobanche artemisiae-campestris","31TCH14"
"Orobanche artemisiae-campestris","31TCH50"
"Orobanche artemisiae-campestris","31TCH92"
"Orobanche artemisiae-campestris","31TDG00"
"Orobanche artemisiae-campestris","31TDG06"
"Orobanche artemisiae-campestris","31TDG10"
"Orobanche artemisiae-campestris","31TDG11"
"Orobanche artemisiae-campestris","31TDG17"
"Orobanche artemisiae-campestris","31TDG21"
"Orobanche artemisiae-campestris","31TDG44"
"Orobanche artemisiae-campestris","31TDG50"
"Orobanche artemisiae-campestris","31TDG71"
"Orobanche artemisiae-campestris","31TDG75"
"Orobanche artemisiae-campestris","31TDG79"
"Orobanche artemisiae-campestris","31TDG88"
"Orobanche artemisiae-campestris","31TEG17"
"Orobanche artemisiae-campestris","31TEH00"
"Orobanche austrohispanica","30TYK25"
"Orobanche austrohispanica","30TYK26"
"Orobanche austrohispanica","31TBE66"
"Orobanche austrohispanica","31TBE77"
"Orobanche caryophyllacea","29TPG77"
"Orobanche caryophyllacea","29TQF30"
"Orobanche caryophyllacea","30SVG26"
"Orobanche caryophyllacea","30SVG27"
"Orobanche caryophyllacea","30SVG37"
"Orobanche caryophyllacea","30SVG50"
"Orobanche caryophyllacea","30SVG70"
"Orobanche caryophyllacea","30SVH90"
"Orobanche caryophyllacea","30SWG57"
"Orobanche caryophyllacea","30SWH31"
"Orobanche caryophyllacea","30SWH45"
"Orobanche caryophyllacea","30SXK61"
"Orobanche caryophyllacea","30SYH06"
"Orobanche caryophyllacea","30SYH09"
"Orobanche caryophyllacea","30SYH18"
"Orobanche caryophyllacea","30SYK11"
"Orobanche caryophyllacea","30SYK22"
"Orobanche caryophyllacea","30TTK67"
"Orobanche caryophyllacea","30TTL68"
"Orobanche caryophyllacea","30TTL77"
"Orobanche caryophyllacea","30TTM98"
"Orobanche caryophyllacea","30TUK18"
"Orobanche caryophyllacea","30TVM03"
"Orobanche caryophyllacea","30TVM92"
"Orobanche caryophyllacea","30TYK03"
"Orobanche caryophyllacea","30TYK05"
"Orobanche caryophyllacea","30TYK15"
"Orobanche caryophyllacea","30TYK37"
"Orobanche caryophyllacea","31TBE59"
"Orobanche caryophyllacea","31TBF50"
"Orobanche caryophyllacea","31TBF60"
"Orobanche cernua","31TDG73"
"Orobanche cernua","31TDG99"
"Orobanche cernua","31TEH00"
"Orobanche clausonis","30TYK00"
"Orobanche densiflora","30SVG38"
"Orobanche densiflora","30TVL04"
"Orobanche elatior","30SXH75"
"Orobanche elatior","30SXH87"
"Orobanche elatior","30SXJ52"
"Orobanche elatior","30SXJ86"
"Orobanche elatior","30SXK42"
"Orobanche elatior","30SXK92"
"Orobanche elatior","30SYH05"
"Orobanche elatior","30SYH15"
"Orobanche elatior","30SYH16"
"Orobanche elatior","30SYH18"
"Orobanche elatior","30SYH24"
"Orobanche elatior","30SYJ19"
"Orobanche elatior","30SYK01"
"Orobanche elatior","30TXL87"
"Orobanche elatior","30TXN95"
"Orobanche elatior","30TXN96"
"Orobanche elatior","30TYK03"
"Orobanche elatior","30TYN16"
"Orobanche elatior","31SBC48"
"Orobanche elatior","31SBD40"
"Orobanche elatior","31TCG03"
"Orobanche elatior","31TCG13"
"Orobanche foetida","31TCF14"
"Orobanche foetida","31TCF34"
"Orobanche foetida","31TCF45"
"Orobanche foetida","31TCF55"
"Orobanche foetida","31TCF99"
"Orobanche foetida","31TDF06"
"Orobanche foetida","31TDF16"
"Orobanche foetida","31TDF17"
"Orobanche foetida","31TDF27"
"Orobanche foetida","31TDF38"
"Orobanche foetida","31TDG00"
"Orobanche gracilis","30TXN48"
"Orobanche gracilis","30TXN76"
"Orobanche gracilis","30TXP00"
"Orobanche gracilis","30TXP11"
"Orobanche gracilis","31SDD79"
"Orobanche gracilis","31SDE70"
"Orobanche gracilis","31SDE80"
"Orobanche gracilis","31SDE90"
"Orobanche gracilis","31SED29"
"Orobanche gracilis","31SED39"
"Orobanche hederae","30TXN98"
"Orobanche hederae","30TXP11"
"Orobanche hederae","30TXP21"
"Orobanche hederae","30TXP31"
"Orobanche hederae","30TXP81"
"Orobanche laserpitii-sileris","31TBG83"
"Orobanche laserpitii-sileris","31TCH32"
"Orobanche leptantha","29SVK60"
"Orobanche leptantha","30SWK03"
"Orobanche leptantha","30SWK23"
"Orobanche leptantha","30SYK18"
"Orobanche leptantha","30TXH35"
"Orobanche leptantha","30TXJ50"
"Orobanche leptantha","30TYH06"
"Orobanche leptantha","30TYH13"
"Orobanche leptantha","30TYH15"
"Orobanche leptantha","30TYH16"
"Orobanche leptantha","30TYH24"
"Orobanche minor","30TXN48"
"Orobanche minor","30TXP00"
"Orobanche minor","30TXP10"
"Orobanche minor","30TXP11"
"Orobanche minor","30TXP21"
"Orobanche rapum-genistae","30SPC90"
"Orobanche rapum-genistae","30SPC91"
"Orobanche rapum-genistae","30SXH53"
"Orobanche rapum-genistae","30SYJ22"
"Orobanche rapum-genistae","30TXP11"
"Orobanche rapum-genistae","30TXP21"
"Orobanche rapum-genistae","31TCF99"
"Orobanche rapum-genistae","31TCG80"
"Orobanche rapum-genistae","31TDG00"
"Orobanche sanguinea","31SEE73"
"Orobanche sanguinea","31TFE11"
"Orobanche santolinae","30TTN45"
"Orobanche teucrii","30TXN12"
"Orobanche teucrii","30TXN63"
"Orobanche teucrii","30TXN96"
"Orobanche teucrii","31TCG86"
"Orobanche teucrii","31TCH12"
"Orobanche teucrii","31TCH32"
"Orobanche teucrii","31TDF49"
"Orobanche teucrii","31TDG09"
"Orobanche teucrii","31TDG18"
"Orobanche teucrii","31TDG25"
"Orobanche teucrii","31TDG27"
"Orobanche teucrii","31TDG28"
"Orobanche teucrii","31TDG35"
"Orobanche teucrii","31TDG36"
"Orobanche teucrii","31TDG38"
"Orobanche teucrii","31TDG39"
"Orobanche teucrii","31TDG45"
"Orobanche teucrii","31TDG46"
"Orobanche teucrii","31TDG47"
"Orobanche teucrii","31TDG48"
"Orobanche teucrii","31TDG50"
"Orobanche teucrii","31TDG51"
"Orobanche teucrii","31TDG56"
"Orobanche teucrii","31TDG58"
"Orobanche teucrii","31TDG59"
"Orobanche teucrii","31TDG61"
"Orobanche teucrii","31TDG63"
"Orobanche teucrii","31TDG66"
"Orobanche teucrii","31TDG67"
"Orobanche teucrii","31TDG72"
"Orobanche teucrii","31TDG77"
"Orobanche teucrii","31TDG78"
"Orobanche teucrii","31TDG79"
"Ortegia hispanica","30SUJ81"
"Ortegia hispanica","30SVH07"
"Ortegia hispanica","30SVH35"
"Ortegia hispanica","30TVM48"
"Orthilia secunda","31TDH31"
"Osmunda regalis","30TXN48"
"Osmunda regalis","30TXP11"
"Osmunda regalis","30TXP21"
"Osmunda regalis","31TCH24"
"Osmunda regalis","31TDG31"
"Osmunda regalis","31TDG32"
"Osmunda regalis","31TDG41"
"Osmunda regalis","31TDG51"
"Osmunda regalis","31TDG56"
"Osmunda regalis","31TDG61"
"Osmunda regalis","31TDG62"
"Osmunda regalis","31TDG71"
"Osmunda regalis","31TDG78"
"Osmunda regalis","31TDG87"
"Osmunda regalis","31TDG88"
"Osmunda regalis","31TDG89"
"Osmunda regalis","31TDG97"
"Osmunda regalis","31TDG98"
"Osmunda regalis","31TDG99"
"Osmunda regalis","31TEG06"
"Osmunda regalis","31TEG07"
"Osyris alba","30TYN05"
"Osyris alba","30TYN16"
"Osyris alba","31SCD62"
"Osyris lanceolata","29SQE51"
"Osyris lanceolata","30STJ69"
"Osyris lanceolata","30STJ97"
"Osyris lanceolata","30STJ98"
"Osyris lanceolata","30STK50"
"Osyris lanceolata","30SUJ08"
"Osyris lanceolata","30TUK46"
"Osyris lanceolata","31SDD93"
"Otanthus maritimus","29SPB96"
"Otanthus maritimus","30TXP11"
"Otanthus maritimus","30TXP12"
"Otanthus maritimus","30TXP21"
"Otanthus maritimus","30TXP22"
"Otanthus maritimus","31SDE70"
"Otanthus maritimus","31TDG40"
"Otanthus maritimus","31TEH00"
"Oxalis acetosella acetosella","30TUK05"
"Oxalis acetosella acetosella","30TUK25"
"Oxalis acetosella acetosella","30TUK34"
"Oxalis acetosella acetosella","31TCF99"
"Oxalis acetosella acetosella","31TDF27"
"Oxalis acetosella acetosella","31TDF29"
"Oxalis acetosella acetosella","31TDG00"
"Oxyria digyna","30TYN15"
"Oxyria digyna","31TCG99"
"Oxyria digyna","31TDG18"
"Oxyria digyna","31TDG28"
"Oxyria digyna","31TDG37"
"Oxyria digyna","31TDG38"
"Oxytropis campestris campestris","30TWN70"
"Oxytropis campestris campestris","30TWN71"
"Oxytropis campestris campestris","30TWN90"
"Oxytropis campestris campestris","30TWN91"
"Oxytropis campestris campestris","30TXN20"
"Oxytropis campestris campestris","31TCG00"
"Oxytropis campestris campestris","31TCG32"
"Oxytropis campestris campestris","31TDF38"
"Oxytropis campestris campestris","31TDG03"
"Oxytropis campestris campestris","31TDG59"
"Oxytropis foucaudii","30TXN86"
"Oxytropis foucaudii","30TYN05"
"Oxytropis halleri halleri","30TTN64"
"Oxytropis halleri halleri","31TCG87"
"Oxytropis lapponica","31TCH31"
"Oxytropis neglecta","30TWN82"
"Oxytropis neglecta","30TWN91"
"Oxytropis neglecta","30TXN14"
"Oxytropis neglecta","30TXN20"
"Oxytropis neglecta","30TYN05"
"Oxytropis neglecta","30TYN15"
"Paeonia coriacea","30TWM44"
"Paeonia officinalis microcarpa","30T"
"Paliurus spina-christi","30SXH98"
"Paliurus spina-christi","30TWN68"
"Paliurus spina-christi","31TDH81"
"Pancratium maritimum","30SVF18"
"Pancratium maritimum","30SWG40"
"Pancratium maritimum","30SYH09"
"Pancratium maritimum","30TUN68"
"Pancratium maritimum","30TXP11"
"Pancratium maritimum","30TXP21"
"Pancratium maritimum","30TXP22"
"Pancratium maritimum","31TBF84"
"Papaver argemone","30TXP21"
"Papaver argemone","31SDD67"
"Papaver argemone","31SDD68"
"Papaver argemone","31SDE70"
"Papaver argemone","31SED06"
"Papaver dubium","30TXN48"
"Papaver dubium","30TXP11"
"Papaver dubium","30TXP21"
"Papaver hybridum","30TXP11"
"Papaver hybridum","30TXP21"
"Papaver rhoeas","30TXP21"
"Parapholis filiformis","30SWH01"
"Parapholis filiformis","30TTL94"
"Parapholis filiformis","30TXP11"
"Parapholis filiformis","30TXP21"
"Parapholis incurva","30TXP11"
"Parapholis incurva","30TXP21"
"Parapholis strigosa","30TTL74"
"Parapholis strigosa","30TUL69"
"Parapholis strigosa","30TXP11"
"Parapholis strigosa","30TXP21"
"Parapholis strigosa","31TBE65"
"Parapholis strigosa","31TCG42"
"Parapholis strigosa","31TEG28"
"Parentucellia latifolia","30TXN96"
"Parentucellia latifolia","30TXP12"
"Parentucellia latifolia","30TXP21"
"Parentucellia viscosa","30TXP11"
"Parentucellia viscosa","30TXP21"
"Parentucellia viscosa","30TXP51"
"Parietaria judaica","30TWP49"
"Parietaria judaica","30TXN48"
"Parietaria judaica","30TXP10"
"Parietaria judaica","30TXP11"
"Parietaria judaica","30TXP21"
"Parietaria judaica","30TXP71"
"Paris quadrifolia","30TXN48"
"Paris quadrifolia","30TXN76"
"Paris quadrifolia","30TXN96"
"Paris quadrifolia","30TXN97"
"Paris quadrifolia","30TYN15"
"Parnassia palustris","30TXN48"
"Parnassia palustris","30TXN57"
"Parnassia palustris","30TXN67"
"Parnassia palustris","30TXN76"
"Parnassia palustris","30TXN86"
"Paronychia aretioides","29SQE30"
"Paronychia aretioides","30STE69"
"Paronychia aretioides","30SUH03"
"Paronychia aretioides","30TUN34"
"Paronychia aretioides","30TVN02"
"Paronychia aretioides","31TBF62"
"Paronychia aretioides","31TBF73"
"Paronychia argentea","30TXP12"
"Paronychia echinulata","31SCD51"
"Paronychia kapela baetica","30SWG77"
"Paronychia kapela kapela","30TXK81"
"Paronychia kapela serpyllifolia","30TXN86"
"Paronychia polygonifolia","30TYN15"
"Paronychia rouyana","30SUH47"
"Paronychia rouyana","30SUH66"
"Paronychia rouyana","30SUH67"
"Paronychia rouyana","30SUH76"
"Paronychia rouyana","30SUJ72"
"Paronychia rouyana","30SVH07"
"Paronychia rouyana","30SVH39"
"Paronychia rouyana","30SVH79"
"Paronychia rouyana","30SVJ90"
"Paronychia rouyana","30TVK54"
"Pastinaca sativa sylvestris","30TYN18"
"Patellifolia patellaris","31SFE00"
"Pedicularis kerneri","30TYN15"
"Pedicularis rosea allionii","31TCG32"
"Pedicularis schizocalyx","29TPG70"
"Pedicularis schizocalyx","29TPH43"
"Pedicularis schizocalyx","30SUK00"
"Pedicularis schizocalyx","30TXN86"
"Pedicularis tuberosa","30TXN86"
"Pedicularis tuberosa","30TXN96"
"Pedicularis tuberosa","30TXN97"
"Pedicularis tuberosa","30TYN15"
"Pedicularis verticillata caespitosa","30TUN86"
"Peganum harmala","31SCC68"
"Pellaea calomelanos","31TDG53"
"Pellaea calomelanos","31TDG77"
"Pellaea calomelanos","31TDG81"
"Pentaglottis sempervirens","30TXP21"
"Petasites hybridus","30TWK75"
"Petasites hybridus","30TXK05"
"Petasites hybridus","30TXK06"
"Petasites hybridus","30TXK25"
"Petasites hybridus","30TXN74"
"Petasites paradoxus","30TWN24"
"Petasites paradoxus","30TXN76"
"Petrocallis pyrenaica","30TYN05"
"Petrocoptis pyrenaica pyrenaica","31TCH70"
"Petrorhagia dubia","30TWN86"
"Petrorhagia dubia","30TXM18"
"Petrorhagia dubia","31TDH90"
"Petrorhagia nanteuilii","30TXP21"
"Petrorhagia prolifera","30TXK71"
"Petrorhagia prolifera","30TXK81"
"Petrorhagia prolifera","30TXN48"
"Petrorhagia prolifera","30TXP11"
"Petrorhagia prolifera","30TXP70"
"Petrorhagia saxifraga","31TBH53"
"Petrorhagia saxifraga","31TDG38"
"Petrorhagia saxifraga","31TDG49"
"Petrorhagia saxifraga","31TDH80"
"Peucedanum carvifolia","30TXN67"
"Peucedanum carvifolia","30TXN76"
"Peucedanum carvifolia","30TXN86"
"Peucedanum carvifolia","30TXN96"
"Peucedanum carvifolia","30TXP00"
"Peucedanum cervaria","29TQG19"
"Peucedanum hispanicum","30TXN36"
"Peucedanum lancifolium","31TCG67"
"Peucedanum officinale officinale","30TYM76"
"Phalaris aquatica","30TXP21"
"Phalaris aquatica","30TXP22"
"Phalaris arundinacea","30TXN48"
"Phalaris arundinacea","30TXP21"
"Phalaris brachystachys","30TXP21"
"Phalaris canariensis","30TXP21"
"Phalaris coerulescens","30TXP21"
"Phalaris minor","30TXP21"
"Phalaris paradoxa","30TXP71"
"Phelipanche lavandulacea","30SXK34"
"Phelipanche lavandulacea","30TSF95"
"Phelipanche nana","30TWL66 "
"Phelipanche nana","31SED55"
"Phelipanche olbiensis","31SCD52 "
"Phelipanche rosmarina","30TSQC5"
"Phelipanche rosmarina","31TBH57"
"Phillyrea latifolia","30TWP39"
"Phleum arenarium","30TXP11"
"Phleum pratense","30TXN48"
"Phleum pratense","30TXN97"
"Phleum pratense","30TXN98"
"Phleum pratense","30TXP11"
"Phleum pratense","30TXP21"
"Phleum pratense","30TXP30"
"Phleum pratense","30TXP81"
"Phlomis crinita crinita","30SVG70"
"Phlomis crinita malacitana","29SPB62"
"Phlomis crinita malacitana","30SVG28"
"Phlomis crinita malacitana","30SWH45"
"Phlomis herba-venti","30TYM77"
"Phlomis lychnitis","30TXK71"
"Phlomis lychnitis","30TXK81"
"Phlomis lychnitis","30TYM77"
"Phlomis lychnitis","30TYM86"
"Phlomis lychnitis","30TYM87"
"Phragmites australis","30TXN48"
"Phragmites australis","30TXP10"
"Phragmites australis","30TXP11"
"Phragmites australis","30TXP21"
"Physalis alkekengi","30TXN78"
"Physalis alkekengi","30TXP21"
"Physalis alkekengi","31SED29"
"Phyteuma hemisphaericum","30TXN48"
"Phyteuma hemisphaericum","31TBH97"
"Phyteuma orbiculare","30TXN96"
"Phyteuma spicatum","30TXN48"
"Phyteuma spicatum","30TXN67"
"Phyteuma spicatum","30TXN76"
"Phyteuma spicatum","30TXN78"
"Phyteuma spicatum","30TXN86"
"Phyteuma spicatum","30TXN97"
"Phyteuma spicatum","30TXP11"
"Phyteuma spicatum","30TXP20"
"Phyteuma spicatum","30TXP21"
"Phyteuma spicatum","30TXP31"
"Phyteuma spicatum","30TXP70"
"Phyteuma spicatum","30TXP71"
"Phyteuma spicatum","31TBH97"
"Phyteuma spicatum","31TDG69"
"Picnomon acarna","30TXP22"
"Picris hieracioides","30TXN48"
"Picris hieracioides","30TXP00"
"Picris hieracioides","30TXP11"
"Picris hieracioides","30TXP21"
"Picris hieracioides","30TXP31"
"Picris hieracioides","30TXP70"
"Pilosella castellana","31TCH51"
"Pilosella castellana","31TCH61"
"Pilosella galiciana","30TXL72"
"Pilosella hypeurya","30TXN78"
"Pilosella hypeurya","30TXP21"
"Pilosella lactucella","30TXN48"
"Pilosella lactucella","30TXP00"
"Pilosella lactucella","30TXP10"
"Pilosella lactucella","30TXP20"
"Pilosella lactucella","30TXP21"
"Pilosella lactucella","30TXP30"
"Pilosella officinarum","30TXK81"
"Pilosella officinarum","30TXN48"
"Pilosella officinarum","30TXN49"
"Pilosella officinarum","30TXN76"
"Pilosella officinarum","30TXN78"
"Pilosella officinarum","30TXN86"
"Pilosella officinarum","30TXN88"
"Pilosella officinarum","30TXP00"
"Pilosella officinarum","30TXP21"
"Pilosella officinarum","30TXP30"
"Pilosella officinarum","30TXP40"
"Pilosella officinarum","30TXP41"
"Pilosella pseudopilosella","30TYP39"
"Pilosella vahlii","30TUN66"
"Pilularia globulifera","30TXP11"
"Pilularia globulifera","30TXP21"
"Pilularia globulifera","30TYP00"
"Pimpinella bicknellii","31SCD51"
"Pimpinella bicknellii","31SDD78"
"Pimpinella bicknellii","31SDE70"
"Pimpinella espanensis","30SWG51"
"Pimpinella major","30TXN48"
"Pimpinella major","30TXN87"
"Pimpinella major","30TXN97"
"Pimpinella major","30TXP21"
"Pimpinella major","30TXP41"
"Pimpinella saxifraga","30TXN48"
"Pimpinella saxifraga","30TXN76"
"Pimpinella saxifraga","30TXN77"
"Pimpinella saxifraga","30TXN78"
"Pimpinella saxifraga","30TXP00"
"Pimpinella saxifraga","30TXP11"
"Pimpinella saxifraga","30TXP21"
"Pimpinella saxifraga","30TXP30"
"Pimpinella saxifraga","30TXP41"
"Pimpinella saxifraga","30TXP70"
"Pimpinella siifolia","30TXN86"
"Pimpinella siifolia","30TXN87"
"Pimpinella siifolia","30TXN96"
"Pimpinella siifolia","30TXN97"
"Pimpinella siifolia","30TYN06"
"Pinguicula alpina","30TVN67"
"Pinguicula alpina","30TXN86"
"Pinguicula alpina","30TYN05"
"Pinguicula alpina","30TYN06"
"Pinguicula alpina","30TYN15"
"Pinguicula lusitanica","30TXP11"
"Pinguicula lusitanica","30TXP21"
"Pinguicula vulgaris","30TXN48"
"Pinguicula vulgaris","30TXN86"
"Pinguicula vulgaris","30TXP51"
"Pinguicula vulgaris","30TYN05"
"Pinus halepensis","29SMC58"
"Pinus halepensis","29SMC68"
"Pinus halepensis","29SMC69"
"Pinus halepensis","29SMC77"
"Pinus halepensis","29SMC78"
"Pinus halepensis","29SMC79"
"Pinus halepensis","29SMC85"
"Pinus halepensis","29SMC88"
"Pinus halepensis","29SMC95"
"Pinus halepensis","29SMD60"
"Pinus halepensis","29SMD61"
"Pinus halepensis","29SMD76"
"Pinus halepensis","29SMD80"
"Pinus halepensis","29SMD85"
"Pinus halepensis","29SMD86"
"Pinus halepensis","29SMD90"
"Pinus halepensis","29SMD92"
"Pinus halepensis","29SMD93"
"Pinus halepensis","29SNA09"
"Pinus halepensis","29SNB10"
"Pinus halepensis","29SNB20"
"Pinus halepensis","29SNB30"
"Pinus halepensis","29SNB40"
"Pinus halepensis","29SNB80"
"Pinus halepensis","29SNB81"
"Pinus halepensis","29SNC05"
"Pinus halepensis","29SNC06"
"Pinus halepensis","29SND02"
"Pinus halepensis","29SND03"
"Pinus halepensis","29SND18"
"Pinus halepensis","29SPB21"
