Taxon,UTM10x10,UTM1x1,References
Petasites pyrenaicus,30SYK21,30SYK2918,"Vázquez-Mora, J. R. (2023). Algunas plantas vasculares de interés corológico para la provincia de Castellón. Flora Montibérica, 86, 55-58."
Salvia hispanica,30SYK31,30SYK3710,"Vázquez-Mora, J. R. (2023). Algunas plantas vasculares de interés corológico para la provincia de Castellón. Flora Montibérica, 86, 55-58."
Aeonium haworthii,31ED19,31ED1998,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Agave salmiana,31SED49,31SED4096,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Agave sisalana,31SEE10,31SEE1201,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Asparagus setaceus,31SDD77,31SDD7377,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Asparagus setaceus,31DD688,31DD6838,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Broussonetia papyrifera,31SDD99,31SDD9994,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Cardiospermum grandiflorum,31DD79,31DD7190,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Coriandrum sativum,31SEE00,31SEE0203,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Datura wrightii,31SED08,31SED0188,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Helianthus tuberosus,31SDD97,31SDD9179,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Ipomoea cairica,NA,31SDD7191,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Ipomoea cairica,31SDD90,31SDD9700,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Ipomoea cairica,31SDD95,31SDD9757,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Ipomoea cairica,31SDD48,31SDD4481,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Lagunaria patersonii,31SDD95,31SDD9952,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Leucaena leucocephala,31SEE01,31SEE0113,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Lycium barbarum,31SDD77,31SDD7278,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
Malephora lutea,31SED49,31SED4095,"Cerrato, M. D., Cardona-Ametller, C., Mir-Rosselló, P. M., Ribas-Serra, A., Albertí-Roig, I., Cortés-Fernández, I., Lassnig, N., López-Vich, L. & Gil-Vives, L. (2023). Notas corológicas para la flora de Mallorca, III. Flora Montibérica, 86, 67-73."
